Date,Price,Open,High,Low,Change %
2022-03-22,1921.44,1935.86,1938.59,1910.89,-0.75
2023-03-22,1969.58,1940.44,1978.93,1934.33,1.52
2024-03-22,2164.15,2181.5,2186.25,2157.15,-0.76
2015-04-22,1187.3,1202.75,1205.2,1185.73,-1.28
2016-04-22,1232.3,1247.44,1252.98,1227.35,-1.33
2019-04-22,1274.92,1275.83,1279.96,1273.45,-0.04
2020-04-22,1714.82,1686.47,1719.66,1680.05,1.65
2021-04-22,1783.94,1794.15,1798.29,1776.83,-0.53
2022-04-22,1929.73,1951.49,1955.93,1926.52,-1.12
2024-04-22,2326.29,2388.2,2388.72,2325.29,-2.68
2015-05-22,1206.38,1206.75,1215.2,1201.7,-0.01
2017-05-22,1260.46,1256.1,1263.0,1251.61,0.39
2018-05-22,1291.32,1292.85,1296.44,1287.8,-0.11
2019-05-22,1273.62,1274.61,1277.42,1272.15,-0.11
2020-05-22,1736.07,1725.26,1741.51,1724.29,0.56
2023-05-22,1969.43,1977.8,1982.66,1968.4,-0.36
2024-05-22,2378.25,2423.75,2426.64,2374.98,-1.79
2015-06-22,1185.45,1200.61,1201.5,1182.65,-1.25
2016-06-22,1266.31,1268.45,1271.0,1261.41,-0.17
2017-06-22,1250.62,1245.55,1255.05,1245.55,0.33
2018-06-22,1269.28,1267.7,1271.79,1266.9,0.16
2020-06-22,1755.44,1749.0,1763.82,1743.78,0.68
2021-06-22,1778.51,1783.23,1790.42,1771.99,-0.25
2022-06-22,1837.39,1832.96,1848.44,1823.23,0.26
2023-06-22,1913.52,1932.09,1935.0,1912.34,-0.97
2015-07-22,1093.45,1101.06,1103.56,1087.39,-0.72
2016-07-22,1322.38,1330.94,1334.22,1319.58,-0.65
2019-07-22,1425.12,1425.15,1429.83,1422.35,-0.01
2020-07-22,1872.07,1841.89,1872.41,1840.25,1.62
2021-07-22,1806.69,1803.58,1808.34,1792.11,0.19
2022-07-22,1726.46,1718.61,1739.28,1712.93,0.46
2024-07-22,2397.65,2400.41,2412.32,2384.0,-0.13
2016-08-22,1339.02,1340.83,1341.65,1332.1,-0.21
2017-08-22,1284.72,1291.18,1292.69,1282.11,-0.5
2018-08-22,1195.51,1196.68,1201.91,1192.45,-0.05
2019-08-22,1498.8,1502.1,1504.6,1491.7,-0.23
2022-08-22,1735.7,1747.05,1749.31,1727.51,-0.69
2023-08-22,1897.47,1895.09,1905.05,1888.6,0.19
2024-08-22,2483.29,2512.5,2514.82,2470.86,-1.14
2015-09-22,1124.8,1133.16,1136.6,1121.18,-0.75
2016-09-22,1337.3,1335.12,1344.27,1331.56,0.03
2017-09-22,1297.38,1291.3,1299.14,1291.3,0.46
2020-09-22,1899.28,1912.8,1919.99,1894.93,-0.69
2021-09-22,1767.91,1774.51,1787.51,1764.84,-0.36
2022-09-22,1670.53,1675.06,1685.49,1655.53,-0.19
2023-09-22,1924.99,1920.08,1929.65,1919.58,0.28
2015-10-22,1166.05,1167.06,1172.2,1162.9,-0.09
2018-10-22,1222.17,1228.61,1230.18,1220.3,-0.34
2019-10-22,1488.05,1484.66,1489.17,1480.84,0.24
2020-10-22,1904.04,1924.34,1926.0,1894.8,-1.06
2021-10-22,1792.48,1782.89,1814.22,1782.46,0.55
2024-10-22,2748.38,2720.0,2749.47,2718.93,1.06
2016-11-22,1212.24,1214.29,1221.45,1206.24,-0.15
2017-11-22,1292.12,1280.38,1294.75,1278.77,0.91
2018-11-22,1227.45,1226.69,1229.8,1225.3,0.12
2019-11-22,1462.29,1464.4,1473.15,1461.0,-0.14
2021-11-22,1805.04,1846.74,1849.49,1801.95,-2.14
2022-11-22,1740.24,1738.48,1749.98,1736.61,0.14
2023-11-22,1989.72,1998.69,2006.9,1986.89,-0.43
2024-11-22,2712.55,2669.84,2712.91,2667.38,1.61
2015-12-22,1072.36,1078.41,1081.0,1071.85,-0.56
2016-12-22,1128.69,1131.8,1134.17,1127.43,-0.27
2017-12-22,1275.01,1267.12,1276.38,1265.1,0.65
2020-12-22,1859.56,1876.65,1884.61,1858.73,-0.89
2021-12-22,1803.4,1788.94,1805.13,1785.41,0.84
2022-12-22,1792.57,1814.2,1821.1,1784.11,-1.19
2023-12-22,2052.98,2045.84,2070.65,2045.65,0.37
2015-01-23,1294.55,1301.38,1302.9,1284.66,-0.55
2017-01-23,1217.48,1209.43,1219.54,1209.27,0.62
2018-01-23,1341.39,1334.45,1342.22,1331.54,0.55
2019-01-23,1282.39,1285.34,1286.92,1278.38,-0.21
2020-01-23,1563.33,1558.93,1567.94,1551.29,0.28
2023-01-23,1931.3,1926.2,1935.69,1911.44,0.25
2024-01-23,2028.69,2021.24,2037.92,2019.59,0.38
2025-01-23,2753.69,2755.96,2759.06,2735.85,-0.05
2015-02-23,1201.92,1201.89,1210.7,1191.51,-0.04
2016-02-23,1227.46,1208.76,1227.56,1207.2,1.55
2017-02-23,1249.41,1237.79,1251.21,1235.2,0.95
2018-02-23,1328.94,1331.8,1332.23,1325.58,-0.19
2021-02-23,1805.06,1809.09,1816.27,1795.78,-0.2
2022-02-23,1907.55,1898.44,1911.0,1889.23,0.5
2023-02-23,1822.64,1825.12,1834.43,1817.55,-0.13
2024-02-23,2035.72,2024.49,2041.43,2015.55,0.57
2015-03-23,1189.3,1185.96,1192.1,1179.45,0.56
2016-03-23,1220.17,1248.18,1249.47,1215.47,-2.26
2017-03-23,1245.3,1248.86,1253.62,1242.84,-0.32
2018-03-23,1347.22,1329.17,1350.66,1329.17,1.37
2020-03-23,1553.81,1508.25,1561.76,1485.4,3.71
2021-03-23,1727.11,1739.05,1742.85,1724.42,-0.67
2022-03-23,1943.38,1922.35,1948.55,1915.32,1.14
2023-03-23,1993.5,1967.91,2003.43,1964.39,1.21
2015-04-23,1194.0,1187.56,1198.4,1184.05,0.56
2018-04-23,1325.0,1335.81,1336.38,1322.81,-0.76
2019-04-23,1272.4,1275.26,1276.66,1266.15,-0.2
2020-04-23,1731.59,1713.0,1738.84,1704.05,0.98
2021-04-23,1777.18,1784.33,1796.06,1770.05,-0.38
2024-04-23,2321.81,2326.62,2334.48,2291.4,-0.19
2016-05-23,1249.24,1251.41,1256.36,1243.39,-0.24
2017-05-23,1251.16,1260.13,1264.18,1250.46,-0.74
2018-05-23,1293.75,1291.5,1298.59,1288.61,0.19
2019-05-23,1283.45,1273.8,1287.63,1272.58,0.77
2022-05-23,1853.22,1846.53,1865.65,1844.08,0.41
2023-05-23,1974.73,1971.99,1977.8,1954.29,0.27
2024-05-23,2328.37,2378.6,2383.86,2327.0,-2.1
2015-06-23,1178.44,1185.86,1188.7,1176.32,-0.59
2016-06-23,1255.65,1264.31,1271.65,1255.46,-0.84
2017-06-23,1256.9,1250.0,1259.31,1249.74,0.5
2020-06-23,1767.54,1756.03,1771.69,1747.9,0.69
2021-06-23,1778.73,1778.8,1795.18,1773.13,0.01
2022-06-23,1822.43,1837.87,1846.19,1821.88,-0.81
2023-06-23,1921.36,1913.8,1937.1,1910.24,0.41
2015-07-23,1090.8,1094.5,1106.0,1087.01,-0.24
2018-07-23,1224.54,1231.28,1235.49,1222.08,-0.59
2019-07-23,1417.39,1425.15,1429.25,1414.2,-0.54
2020-07-23,1887.44,1871.97,1898.49,1862.38,0.82
2021-07-23,1801.34,1806.95,1810.56,1790.45,-0.3
2024-07-23,2409.21,2396.8,2412.15,2388.26,0.48
2016-08-23,1338.1,1339.34,1345.45,1335.65,-0.07
2017-08-23,1290.62,1285.56,1292.03,1283.09,0.46
2018-08-23,1185.31,1195.83,1197.0,1183.67,-0.85
2019-08-23,1526.85,1499.55,1530.43,1493.45,1.87
2021-08-23,1805.2,1780.55,1806.92,1776.03,1.37
2022-08-23,1747.67,1736.4,1754.28,1730.52,0.69
2023-08-23,1914.31,1897.8,1920.94,1897.23,0.89
2024-08-23,2512.07,2482.2,2518.45,2481.2,1.16
2015-09-23,1130.4,1124.1,1134.4,1121.75,0.5
2016-09-23,1337.61,1337.69,1341.06,1333.59,0.02
2019-09-23,1522.12,1516.65,1527.05,1511.35,0.33
2020-09-23,1863.55,1900.2,1905.56,1855.77,-1.88
2021-09-23,1742.57,1768.4,1776.6,1737.84,-1.43
2022-09-23,1643.09,1671.55,1676.59,1639.59,-1.64
2024-09-23,2628.4,2621.81,2635.54,2613.6,0.25
2015-10-23,1164.26,1165.61,1179.8,1159.16,-0.15
2017-10-23,1282.07,1277.45,1283.66,1272.24,0.11
2018-10-23,1230.49,1222.32,1240.0,1221.72,0.68
2019-10-23,1492.1,1488.2,1496.24,1487.49,0.27
2020-10-23,1900.79,1904.24,1914.3,1894.54,-0.17
2023-10-23,1972.59,1972.9,1983.4,1964.36,-0.43
2024-10-23,2717.54,2749.52,2758.53,2708.79,-1.12
2015-11-23,1069.34,1077.01,1077.01,1067.0,-0.81
2016-11-23,1187.77,1212.24,1215.05,1181.57,-2.02
2017-11-23,1291.25,1292.4,1293.46,1287.46,-0.07
2018-11-23,1223.19,1227.33,1229.27,1220.53,-0.35
2020-11-23,1835.85,1869.84,1876.72,1830.85,-1.85
2021-11-23,1789.73,1805.65,1812.5,1781.63,-0.85
2022-11-23,1749.28,1740.3,1753.54,1728.25,0.52
2023-11-23,1991.79,1990.15,1999.19,1989.01,0.1
2015-12-23,1070.35,1072.21,1075.75,1068.25,-0.19
2016-12-23,1133.49,1128.89,1136.12,1128.18,0.43
2019-12-23,1485.52,1478.2,1486.16,1477.5,0.5
2020-12-23,1872.08,1859.99,1878.59,1858.59,0.67
2021-12-23,1807.91,1803.69,1811.02,1798.88,0.25
2022-12-23,1797.91,1792.65,1803.6,1789.62,0.3
2024-12-23,2612.93,2622.24,2633.6,2607.97,-0.3
2017-01-24,1208.81,1217.4,1219.66,1206.02,-0.71
2018-01-24,1358.15,1341.45,1361.88,1339.27,1.25
2019-01-24,1280.94,1282.74,1285.15,1276.97,-0.11
2020-01-24,1570.65,1563.29,1575.76,1556.16,0.47
2022-01-24,1843.06,1834.49,1844.53,1829.09,0.54
2023-01-24,1937.45,1931.35,1942.93,1916.82,0.32
2024-01-24,2012.59,2028.94,2036.74,2011.28,-0.79
2025-01-24,2771.3,2754.06,2786.04,2752.56,0.64
2015-02-24,1199.89,1201.71,1204.6,1191.3,-0.17
2016-02-24,1229.35,1227.39,1253.3,1221.93,0.15
2017-02-24,1256.94,1249.52,1260.48,1247.54,0.6
2020-02-24,1660.72,1658.96,1688.96,1652.3,1.04
2021-02-24,1804.36,1805.34,1813.99,1783.3,-0.04
2022-02-24,1903.14,1907.99,1974.48,1879.05,-0.23
2023-02-24,1810.81,1822.74,1827.98,1808.91,-0.65
2025-02-24,2951.19,2936.41,2956.37,2920.77,0.52
2015-03-24,1193.13,1189.35,1195.7,1185.25,0.32
2016-03-24,1216.99,1221.2,1224.4,1213.01,-0.26
2017-03-24,1244.17,1244.88,1252.28,1240.72,-0.09
2020-03-24,1622.03,1565.36,1644.35,1564.77,4.39
2021-03-24,1734.19,1727.8,1738.56,1723.85,0.41
2022-03-24,1957.48,1944.88,1966.19,1937.18,0.73
2023-03-24,1977.22,1993.99,2003.19,1975.18,-0.82
2025-03-24,3012.27,3023.03,3033.44,3002.34,-0.38
2015-04-24,1179.38,1194.16,1196.51,1175.24,-1.22
2017-04-24,1275.3,1269.88,1277.48,1266.01,-0.72
2018-04-24,1330.68,1324.71,1333.04,1322.6,0.43
2019-04-24,1275.36,1272.31,1278.74,1268.55,0.23
2020-04-24,1729.43,1733.32,1737.89,1710.63,-0.12
2023-04-24,1988.88,1981.34,1990.97,1974.19,0.3
2024-04-24,2315.82,2322.19,2337.16,2311.9,-0.26
2016-05-24,1227.0,1249.21,1251.26,1226.53,-1.78
2017-05-24,1258.55,1251.26,1259.37,1247.7,0.59
2018-05-24,1304.88,1294.06,1306.97,1292.91,0.86
2019-05-24,1284.89,1283.4,1285.42,1280.45,0.11
2021-05-24,1881.07,1882.34,1887.44,1875.19,0.04
2022-05-24,1865.9,1853.59,1869.99,1849.06,0.68
2023-05-24,1957.01,1975.19,1985.3,1956.51,-0.9
2024-05-24,2333.76,2328.4,2347.54,2325.4,0.23
2015-06-24,1175.2,1178.25,1180.3,1171.43,-0.27
2016-06-24,1315.98,1253.86,1358.7,1251.66,4.8
2019-06-24,1419.55,1401.35,1421.3,1400.48,1.47
2020-06-24,1762.43,1769.09,1780.06,1761.09,-0.29
2021-06-24,1775.18,1779.01,1788.56,1772.67,-0.2
2022-06-24,1826.18,1822.88,1832.15,1816.7,0.21
2024-06-24,2332.93,2321.6,2335.02,2317.37,0.54
2015-07-24,1099.1,1090.85,1102.35,1077.75,0.76
2017-07-24,1255.24,1255.66,1259.18,1251.78,0.03
2018-07-24,1224.55,1225.06,1229.83,1218.25,0.0
2019-07-24,1425.9,1417.26,1429.3,1416.2,0.6
2020-07-24,1901.46,1886.83,1906.47,1881.58,0.74
2023-07-24,1954.51,1962.09,1967.97,1953.42,-0.29
2024-07-24,2397.59,2408.94,2432.05,2396.5,-0.48
2015-08-24,1155.05,1162.35,1167.9,1146.75,-0.52
2016-08-24,1323.75,1337.88,1340.52,1323.7,-1.07
2017-08-24,1286.33,1289.98,1291.3,1284.55,-0.33
2018-08-24,1205.97,1185.32,1208.87,1183.32,1.74
2020-08-24,1933.09,1938.63,1962.04,1924.28,-0.36
2021-08-24,1802.61,1805.61,1810.03,1799.73,-0.14
2022-08-24,1750.89,1748.55,1755.88,1742.29,0.18
2023-08-24,1917.43,1914.15,1923.94,1911.35,0.16
2015-09-24,1154.01,1130.61,1156.7,1130.45,2.09
2018-09-24,1198.86,1198.56,1204.48,1194.23,-0.06
2019-09-24,1532.3,1522.5,1536.1,1515.95,0.67
2020-09-24,1868.04,1863.42,1877.3,1848.45,0.24
2021-09-24,1749.86,1742.82,1758.08,1739.6,0.42
2024-09-24,2656.7,2628.92,2664.47,2622.58,1.08
2016-10-24,1264.44,1266.21,1272.25,1260.75,-0.18
2017-10-24,1276.72,1282.01,1284.06,1273.43,-0.42
2018-10-24,1234.22,1231.06,1234.27,1225.74,0.3
2019-10-24,1503.65,1492.3,1504.21,1488.02,0.77
2022-10-24,1648.6,1658.19,1670.55,1643.64,-0.49
2023-10-24,1970.11,1972.97,1980.99,1953.5,-0.13
2024-10-24,2735.7,2717.99,2743.38,2715.72,0.67
2015-11-24,1075.49,1069.24,1080.89,1068.99,0.58
2016-11-24,1184.0,1188.11,1191.34,1181.79,-0.32
2017-11-24,1288.22,1291.51,1293.61,1286.15,-0.23
2020-11-24,1807.51,1836.65,1839.26,1800.69,-1.54
2021-11-24,1788.5,1790.34,1797.01,1778.44,-0.07
2022-11-24,1754.96,1749.53,1759.08,1749.03,0.32
2023-11-24,2001.97,1994.06,2003.68,1991.4,0.51
2015-12-24,1075.88,1070.9,1077.85,1070.05,0.52
2018-12-24,1269.13,1259.09,1270.13,1258.34,1.04
2019-12-24,1499.56,1486.07,1501.08,1484.96,0.95
2020-12-24,1876.56,1872.74,1882.55,1869.52,0.24
2021-12-24,1808.11,1808.19,1812.7,1801.61,0.01
2024-12-24,2613.2,2613.07,2621.83,2609.92,0.01
2016-01-25,1108.05,1097.85,1109.05,1097.35,0.89
2017-01-25,1200.31,1208.79,1209.84,1192.83,-0.7
2018-01-25,1348.05,1358.48,1366.47,1343.1,-0.74
2019-01-25,1303.22,1280.94,1303.69,1279.39,1.74
2021-01-25,1854.99,1855.75,1868.45,1847.3,0.13
2022-01-25,1847.56,1843.34,1853.98,1834.64,0.24
2023-01-25,1945.93,1937.54,1948.12,1919.88,0.44
2024-01-25,2019.75,2012.84,2025.27,2010.15,0.36
2015-02-25,1204.8,1199.55,1212.2,1199.5,0.41
2016-02-25,1234.64,1229.44,1243.09,1221.18,0.43
2019-02-25,1327.12,1328.57,1332.59,1325.03,-0.05
2020-02-25,1635.38,1660.72,1660.85,1629.01,-1.53
2021-02-25,1769.88,1804.8,1806.06,1765.44,-1.91
2022-02-25,1887.56,1903.55,1921.54,1883.1,-0.82
2025-02-25,2915.12,2951.82,2954.44,2888.06,-1.22
2015-03-25,1195.45,1192.9,1199.9,1186.65,0.19
2016-03-25,1216.47,1216.47,1216.47,1216.47,-0.04
2019-03-25,1321.9,1313.05,1324.43,1310.8,0.65
2020-03-25,1613.79,1618.79,1636.29,1584.18,-0.51
2021-03-25,1726.82,1735.65,1745.95,1721.84,-0.42
2022-03-25,1957.4,1957.49,1964.49,1943.55,0.0
2024-03-25,2171.45,2165.79,2181.3,2163.5,0.34
2025-03-25,3019.85,3012.4,3035.94,3007.53,0.25
2016-04-25,1237.9,1232.1,1242.3,1230.1,0.45
2017-04-25,1263.76,1276.96,1278.57,1261.81,-0.9
2018-04-25,1323.33,1330.12,1332.4,1318.9,-0.55
2019-04-25,1277.35,1275.6,1282.78,1273.5,0.16
2022-04-25,1897.69,1931.09,1934.71,1891.05,-1.66
2023-04-25,1997.87,1991.45,2003.9,1976.14,0.45
2024-04-25,2331.78,2316.2,2344.86,2305.28,0.69
2015-05-25,1207.17,1205.12,1208.97,1202.92,0.07
2016-05-25,1224.18,1227.0,1230.21,1217.65,-0.23
2017-05-25,1255.76,1258.49,1260.08,1253.89,-0.22
2018-05-25,1301.61,1304.44,1308.24,1300.05,-0.25
2020-05-25,1729.57,1734.73,1735.57,1720.47,-0.37
2021-05-25,1899.26,1880.69,1900.63,1872.73,0.97
2022-05-25,1852.83,1865.09,1868.4,1842.94,-0.7
2023-05-25,1940.34,1958.13,1964.95,1938.86,-0.85
2015-06-25,1173.33,1175.29,1178.7,1171.52,-0.16
2018-06-25,1266.0,1272.66,1273.54,1264.8,-0.26
2019-06-25,1423.25,1419.17,1439.03,1412.3,0.26
2020-06-25,1761.82,1759.76,1768.84,1755.23,-0.03
2021-06-25,1780.34,1775.46,1790.6,1773.27,0.29
2024-06-25,2319.01,2333.25,2337.26,2315.56,-0.6
2016-07-25,1315.56,1322.59,1324.12,1312.43,-0.52
2017-07-25,1249.05,1254.77,1258.18,1249.01,-0.49
2018-07-25,1231.61,1224.31,1234.64,1223.1,0.58
2019-07-25,1414.53,1426.6,1433.86,1411.17,-0.8
2022-07-25,1718.78,1728.15,1736.43,1714.57,-0.44
2023-07-25,1964.58,1955.2,1966.03,1953.21,0.52
2024-07-25,2364.5,2398.49,2401.32,2353.19,-1.38
2015-08-25,1140.65,1155.45,1157.2,1134.9,-1.25
2016-08-25,1321.7,1323.75,1327.5,1317.96,-0.15
2017-08-25,1291.15,1285.91,1294.14,1278.66,0.37
2020-08-25,1928.19,1932.66,1937.55,1914.31,-0.25
2021-08-25,1790.68,1802.86,1803.57,1782.45,-0.66
2022-08-25,1758.44,1751.55,1765.93,1749.71,0.43
2023-08-25,1914.53,1917.8,1923.09,1903.4,-0.15
2015-09-25,1146.24,1150.97,1151.18,1140.84,-0.67
2017-09-25,1310.55,1297.67,1311.9,1290.63,1.02
2018-09-25,1201.31,1198.84,1203.71,1197.21,0.2
2019-09-25,1504.15,1531.6,1535.4,1501.41,-1.84
2020-09-25,1860.05,1868.61,1875.28,1852.59,-0.43
2023-09-25,1915.66,1925.24,1927.26,1915.0,-0.48
2024-09-25,2656.82,2655.9,2670.6,2649.84,0.0
2016-10-25,1274.35,1265.67,1277.17,1262.4,0.78
2017-10-25,1277.41,1276.85,1280.39,1271.03,0.05
2018-10-25,1232.23,1234.59,1239.85,1228.08,-0.16
2019-10-25,1504.73,1504.75,1518.1,1500.55,0.07
2021-10-25,1807.47,1794.0,1810.18,1791.95,0.84
2022-10-25,1652.52,1649.7,1662.89,1637.82,0.24
2023-10-25,1979.62,1971.36,1987.19,1963.34,0.48
2024-10-25,2747.69,2736.1,2747.97,2716.97,0.44
2015-11-25,1071.39,1075.55,1080.85,1067.75,-0.38
2016-11-25,1183.63,1184.96,1193.96,1171.96,-0.03
2019-11-25,1454.97,1462.14,1462.14,1453.5,-0.5
2020-11-25,1805.3,1807.69,1817.98,1801.33,-0.12
2021-11-25,1788.45,1789.49,1795.65,1785.85,0.0
2022-11-25,1756.14,1756.48,1761.58,1745.46,0.07
2024-11-25,2625.26,2715.1,2721.43,2615.7,-3.22
2015-12-25,1075.88,1075.88,1075.88,1075.88,0.0
2017-12-25,1275.24,1275.24,1275.24,1275.24,0.02
2019-12-25,1499.55,1499.55,1499.55,1499.55,0.0
2020-12-25,1875.82,1877.07,1877.07,1877.07,-0.04
2023-12-25,2054.93,2054.32,2058.36,2053.96,0.1
2015-01-26,1281.24,1293.68,1299.14,1276.14,-1.03
2016-01-26,1120.57,1108.02,1123.3,1107.17,1.13
2017-01-26,1188.57,1199.93,1202.67,1184.11,-0.98
2018-01-26,1350.14,1348.36,1357.39,1344.38,0.16
2021-01-26,1850.31,1855.55,1861.86,1848.36,-0.25
2022-01-26,1818.12,1847.99,1850.44,1814.9,-1.59
2023-01-26,1928.99,1946.09,1949.27,1918.74,-0.87
2024-01-26,2018.34,2019.94,2026.8,2015.97,-0.07
2015-02-26,1209.05,1205.16,1220.75,1203.95,0.35
2016-02-26,1222.6,1234.44,1240.05,1211.59,-0.98
2018-02-26,1333.16,1327.56,1340.91,1326.42,0.32
2019-02-26,1328.96,1327.44,1330.59,1323.61,0.14
2020-02-26,1639.96,1635.46,1655.07,1625.72,0.28
2021-02-26,1733.49,1770.49,1776.1,1717.26,-2.06
2024-02-26,2030.66,2034.49,2037.59,2025.1,-0.25
2025-02-26,2916.19,2915.42,2930.22,2890.99,0.04
2015-03-26,1204.38,1195.55,1219.8,1194.5,0.75
2018-03-26,1353.46,1347.91,1356.37,1343.55,0.46
2019-03-26,1315.51,1321.51,1323.24,1312.51,-0.48
2020-03-26,1632.38,1620.16,1645.8,1595.81,1.15
2021-03-26,1731.97,1727.3,1737.01,1721.23,0.3
2024-03-26,2178.58,2171.82,2200.15,2167.75,0.33
2025-03-26,3019.29,3020.13,3032.23,3012.38,-0.02
2016-04-26,1243.44,1238.57,1245.15,1231.95,0.45
2017-04-26,1269.05,1264.41,1271.1,1260.3,0.42
2018-04-26,1317.28,1322.39,1326.96,1315.45,-0.46
2019-04-26,1286.25,1277.42,1288.99,1276.05,0.7
2021-04-26,1780.19,1776.34,1783.69,1768.7,0.17
2022-04-26,1905.56,1897.95,1911.5,1895.38,0.41
2023-04-26,1989.48,2000.63,2009.51,1983.43,-0.42
2024-04-26,2337.72,2332.16,2352.62,2326.3,0.25
2015-05-26,1187.3,1207.3,1208.0,1186.1,-1.65
2016-05-26,1220.15,1223.4,1234.01,1218.55,-0.33
2017-05-26,1267.05,1255.6,1269.88,1252.88,0.9
2020-05-26,1712.45,1729.65,1736.29,1708.31,-0.99
2021-05-26,1896.44,1899.49,1913.15,1890.34,-0.15
2022-05-26,1850.02,1853.48,1854.71,1841.14,-0.15
2023-05-26,1946.33,1940.69,1957.4,1936.84,0.31
2015-06-26,1175.07,1173.35,1179.09,1168.74,0.15
2017-06-26,1244.45,1258.13,1258.54,1236.96,-0.99
2018-06-26,1258.99,1265.72,1268.03,1254.51,-0.55
2019-06-26,1408.75,1423.91,1424.06,1402.38,-1.02
2020-06-26,1771.47,1762.35,1772.36,1748.04,0.55
2023-06-26,1922.85,1924.3,1933.48,1921.59,0.08
2024-06-26,2297.91,2320.0,2323.95,2293.7,-0.91
2016-07-26,1320.32,1315.59,1325.08,1313.83,0.36
2017-07-26,1261.1,1250.0,1263.92,1243.91,0.96
2018-07-26,1222.67,1231.31,1235.57,1222.17,-0.73
2019-07-26,1418.69,1414.59,1424.8,1413.77,0.29
2021-07-26,1797.27,1802.65,1811.97,1795.68,-0.23
2022-07-26,1717.0,1719.69,1728.36,1713.2,-0.1
2023-07-26,1972.1,1964.99,1978.31,1961.99,0.38
2024-07-26,2385.57,2364.3,2390.82,2355.89,0.89
2015-08-26,1125.55,1141.15,1147.0,1117.75,-1.32
2016-08-26,1321.33,1321.89,1341.54,1318.89,-0.03
2019-08-26,1526.35,1539.25,1554.91,1524.55,-0.03
2020-08-26,1954.03,1928.66,1955.15,1902.81,1.34
2021-08-26,1792.16,1791.09,1798.61,1779.48,0.08
2022-08-26,1736.86,1758.55,1759.31,1733.83,-1.23
2024-08-26,2516.89,2511.43,2527.76,2508.71,0.19
2016-09-26,1337.97,1337.07,1342.46,1332.56,0.03
2017-09-26,1293.89,1309.9,1313.92,1293.04,-1.27
2018-09-26,1194.46,1201.23,1202.84,1190.53,-0.57
2019-09-26,1505.8,1503.89,1512.6,1501.74,0.11
2022-09-26,1621.57,1645.4,1650.02,1620.8,-1.31
2023-09-26,1900.49,1916.03,1916.89,1899.17,-0.79
2024-09-26,2670.2,2657.32,2685.96,2654.56,0.5
2015-10-26,1163.2,1164.45,1169.6,1162.3,-0.09
2016-10-26,1266.99,1273.3,1276.89,1264.58,-0.58
2017-10-26,1267.11,1277.56,1282.8,1265.69,-0.81
2018-10-26,1233.59,1232.24,1243.73,1229.8,0.11
2020-10-26,1901.69,1902.34,1908.55,1890.9,0.05
2021-10-26,1792.63,1807.9,1808.5,1781.98,-0.82
2022-10-26,1664.49,1653.21,1675.12,1649.15,0.72
2023-10-26,1984.82,1979.97,1994.05,1971.6,0.26
2015-11-26,1072.25,1071.91,1075.46,1070.35,0.08
2018-11-26,1222.37,1224.0,1228.13,1221.14,-0.07
2019-11-26,1461.6,1455.28,1463.06,1450.7,0.46
2020-11-26,1810.57,1805.74,1818.78,1805.31,0.29
2021-11-26,1791.81,1788.7,1815.78,1780.79,0.19
2024-11-26,2631.89,2625.38,2642.05,2605.29,0.25
2016-12-26,1133.94,1133.94,1133.94,1133.94,0.04
2017-12-26,1283.29,1274.91,1283.77,1273.25,0.63
2018-12-26,1266.98,1270.33,1279.14,1264.34,-0.17
2019-12-26,1511.55,1499.41,1512.55,1497.45,0.8
2022-12-26,1797.61,1798.57,1798.78,1798.04,-0.02
2023-12-26,2066.6,2055.73,2068.65,2053.59,0.57
2024-12-26,2634.43,2619.79,2639.4,2614.13,0.81
2015-01-27,1292.35,1281.08,1297.77,1272.58,0.87
2016-01-27,1125.59,1120.36,1128.2,1114.9,0.45
2017-01-27,1191.6,1188.78,1192.06,1181.04,0.25
2020-01-27,1581.95,1579.99,1586.72,1575.59,0.72
2021-01-27,1843.99,1850.65,1853.58,1831.29,-0.34
2022-01-27,1796.51,1818.44,1822.51,1790.98,-1.19
2023-01-27,1927.34,1929.4,1935.15,1916.65,-0.09
2025-01-27,2741.1,2770.7,2773.02,2729.8,-1.09
2015-02-27,1213.15,1209.45,1219.9,1204.65,0.34
2017-02-27,1252.76,1257.41,1263.88,1250.48,-0.33
2018-02-27,1318.2,1333.13,1336.74,1313.32,-1.12
2019-02-27,1319.88,1328.91,1329.63,1316.51,-0.68
2020-02-27,1642.35,1640.56,1660.44,1635.66,0.15
2023-02-27,1817.31,1812.01,1820.22,1806.68,0.36
2024-02-27,2029.64,2030.99,2039.99,2028.78,-0.05
2025-02-27,2876.19,2916.8,2920.96,2867.86,-1.37
2015-03-27,1199.3,1204.25,1206.7,1192.91,-0.42
2017-03-27,1254.3,1248.01,1261.53,1247.69,0.81
2018-03-27,1344.71,1353.51,1357.06,1340.16,-0.65
2019-03-27,1309.87,1315.81,1319.57,1308.07,-0.43
2020-03-27,1623.5,1634.99,1640.76,1614.75,-0.54
2023-03-27,1956.56,1977.66,1979.89,1943.68,-1.04
2024-03-27,2194.02,2179.03,2197.71,2173.59,0.71
2025-03-27,3056.1,3019.56,3059.75,3017.26,1.22
2015-04-27,1202.0,1179.76,1207.46,1178.75,1.92
2016-04-27,1246.1,1242.6,1251.3,1240.66,0.21
2017-04-27,1264.6,1268.8,1270.53,1261.61,-0.35
2018-04-27,1322.8,1317.57,1326.11,1316.26,0.42
2020-04-27,1715.57,1724.86,1727.82,1705.82,-0.8
